TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,AmountBin,AgeBin,Target
67.07,1013,0,20,0,24.0,3,56.0,1.0,999.6200000000001,250,1,2,3
137.48,2239,1,39,1,55.0,0,47.0,1.0,14273.42,143,1,0,1
398.36,1179,1,8,0,22.0,3,56.0,1.0,1863.7,165,2,2,3
469.46,2098,1,27,0,20.0,3,149.0,1.0,8640.56,215,2,2,1
37.58,716,1,16,0,57.0,0,182.0,1.0,259.44,350,1,0,3
160.24,1444,1,42,0,31.0,1,15.0,1.0,5526.97,164,1,2,2
315.39,959,0,27,1,23.0,3,93.0,1.0,929.6,105,2,2,3
165.91,526,1,17,0,26.0,3,84.00000000000001,1.0,587.1199999999999,179,1,2,0
211.36,1714,1,37,1,47.0,1,194.0,1.0,4760.34,300,1,0,2
241.45000000000002,1327,1,32,2,26.0,3,158.0,1.0,1594.04,139,1,2,2
23.24,690,1,16,1,68.0,0,129.0,1.0,13777.79,271,1,1,3
70.88,2285,0,29,1,74.0,2,176.0,1.0,1794.65,3,1,1,1
314.52,547,1,22,0,80.0,2,229.0,1.0,7071.32,21,2,1,0
181.81,965,0,2,2,78.0,2,122.0,1.0,7525.7300000000005,161,1,1,3
854.64,2095,1,13,1,56.0,2,118.0,1.0,2989.25,151,0,0,1
261.19,86,1,28,0,64.0,2,52.00000000000001,1.0,7620.6,205,1,1,0
220.68,1881,0,33,2,71.0,2,217.0,1.0,5549.2,42,1,1,1
11.86,1646,1,34,1,31.0,1,129.0,1.0,6782.61,149,1,2,2
122.65000000000002,1515,1,8,2,28.0,3,41.0,1.0,1968.51,34,1,2,2
395.16,1329,1,25,2,56.0,2,17.0,1.0,5340.73,291,2,0,2
704.69,1302,1,19,2,51.0,2,150.0,1.0,3267.84,267,0,0,2
369.89,1958,1,35,0,69.0,2,69.00000000000001,1.0,6941.47,303,2,1,1
10.92,1978,1,17,0,67.0,2,268.0,1.0,7567.2,125,1,1,1
199.14,1403,1,39,1,31.0,1,36.0,1.0,7001.25,268,1,2,2
109.43,81,1,10,3,70.0,2,140.0,1.0,1983.65,206,1,1,0
304.15,2246,1,1,1,20.0,3,40.0,1.0,686.9099999999999,234,2,2,1
620.54,575,0,29,1,28.0,3,98.0,1.0,213.36,63,0,2,0
757.79,7,1,5,2,22.0,3,117.0,1.0,1443.02,124,0,2,0
122.81,2001,1,38,1,52.0,0,12.0,1.0,8450.84,194,1,0,1
96.25,1363,1,15,2,61.0,2,171.0,1.0,7996.699999999999,13,1,1,2
142.55,888,1,18,2,67.0,0,97.0,1.0,1262.68,63,1,1,3
35.94,825,0,14,1,23.0,3,141.0,1.0,1697.28,181,1,2,3
24.86,282,1,17,1,58.0,1,292.0,1.0,2591.65,340,1,0,0
103.08,2133,1,37,2,60.0,0,109.0,1.0,12002.16,235,1,1,1
116.27,2253,1,32,2,57.0,1,94.0,1.0,8726.92,325,1,0,1
50.9,741,0,17,2,28.0,3,150.0,1.0,1277.7,13,1,2,3
206.84,1709,1,30,1,20.0,3,154.0,1.0,454.66,266,1,2,2
37.4,2485,1,33,0,20.0,3,84.00000000000001,1.0,1519.51,344,1,2,1
154.21,2,1,24,2,46.0,1,75.0,1.0,8045.77,250,1,0,0
199.37,1194,1,6,2,24.0,3,79.0,1.0,1331.3,141,1,2,3
18.23,563,1,26,0,56.0,1,28.0,1.0,8422.2,296,1,0,0
398.7,1575,1,0,0,47.0,0,276.0,1.0,7987.740000000001,161,2,0,2
378.2,63,1,23,1,40.0,1,167.0,1.0,7372.81,278,2,0,0
124.74,2229,1,20,0,49.0,1,33.0,1.0,2987.97,114,1,0,1
17.1,2428,1,0,0,53.0,2,101.0,1.0,1619.54,281,1,0,1
287.05,695,1,25,0,22.0,3,212.0,1.0,1204.65,275,1,2,3
874.72,442,1,37,2,28.0,1,173.0,1.0,4630.58,114,0,2,0
40.12,727,0,9,0,36.0,0,269.0,1.0,14304.38,256,1,2,3
125.00000000000001,1010,0,16,2,49.0,1,177.0,1.0,3215.76,312,1,0,3
348.44,2086,1,3,2,24.0,3,147.0,1.0,1022.94,212,2,2,1
128.4,546,1,40,0,69.0,2,30.999999999999996,1.0,2610.64,320,1,1,0
320.93,1141,1,1,2,55.0,1,178.0,1.0,9451.66,244,2,0,3
1.41,1034,1,34,0,53.0,2,278.0,1.0,1244.17,340,1,0,3
50.52,648,1,20,1,54.0,0,293.0,1.0,12815.24,35,1,0,3
383.95,1761,0,36,2,31.0,1,143.0,1.0,9933.56,92,2,2,2
12.94,1587,1,14,1,23.0,3,158.0,1.0,921.23,249,1,2,2
329.75,2438,1,34,2,56.0,2,211.0,1.0,6009.43,214,2,0,1
40.79,2157,1,25,0,18.0,3,80.0,1.0,1769.33,305,1,2,1
99.25,1165,0,31,2,63.0,2,93.0,1.0,2570.34,70,1,1,3
150.6,714,1,24,0,69.0,2,59.00000000000001,1.0,3240.14,67,1,1,3
29.5,1319,1,35,2,73.0,2,129.0,1.0,1229.32,187,1,1,2
54.34,2444,1,0,0,65.0,0,45.99999999999999,1.0,8019.890000000001,323,1,1,1
18.25,1511,1,18,0,53.0,0,18.0,1.0,14328.29,140,1,0,2
633.87,2325,1,18,2,27.0,3,175.0,1.0,330.16,215,0,2,1
81.15,320,1,24,0,19.0,3,114.0,1.0,1595.26,164,1,2,0
83.95,1085,1,27,2,75.0,2,170.0,1.0,7413.18,14,1,1,3
410.4,901,0,41,0,61.0,2,78.0,1.0,2563.91,191,2,1,3
172.68,329,1,3,0,33.0,0,17.0,1.0,10724.95,86,1,2,0
139.88,141,1,7,0,34.0,1,162.0,1.0,2969.71,62,1,2,0
165.55,1837,1,9,1,28.0,3,115.0,1.0,761.7799999999999,152,1,2,2
285.69,2315,1,24,0,63.0,2,35.0,1.0,2552.54,96,1,1,1
532.4,1557,1,17,0,22.0,3,149.0,1.0,1033.73,204,2,2,2
293.85,1457,1,5,2,25.0,3,144.0,1.0,1919.97,188,1,2,2
27.94,2070,1,1,1,79.0,2,120.0,1.0,1893.4399999999998,127,1,1,1
270.36,443,1,28,0,25.0,3,37.0,1.0,1783.04,88,1,2,0
506.03000000000003,1268,1,11,1,21.0,3,21.000000000000004,1.0,1123.89,183,2,2,2
206.95,1405,1,39,1,22.0,3,30.999999999999996,1.0,1817.65,73,1,2,2
350.96,1042,1,40,0,63.0,2,167.0,1.0,5463.94,100,2,1,3
261.63,976,1,6,1,20.0,3,150.0,1.0,477.03,190,1,2,3
46.12,1018,1,14,1,59.0,0,30.0,1.0,8874.01,129,1,0,3
27.25,538,0,18,1,63.0,2,91.99999999999999,1.0,5365.2,185,1,1,0
331.66,1692,1,19,0,76.0,2,145.0,1.0,7216.3,120,2,1,2
667.95,1369,0,28,0,62.0,0,253.0,1.0,13558.56,116,0,1,2
49.84,1909,1,6,0,49.0,0,146.0,1.0,7872.04,53,1,0,1
556.04,1252,1,10,0,72.0,2,26.999999999999996,1.0,5200.04,75,2,1,2
88.06,2022,0,33,2,18.0,3,288.0,1.0,1779.85,160,1,2,1
745.95,2372,1,22,0,58.0,0,127.0,1.0,13264.14,360,0,0,1
67.25,1203,1,24,2,19.0,3,157.0,1.0,467.4,313,1,2,3
93.63,1542,1,27,0,29.0,1,141.0,1.0,9873.62,214,1,2,2
74.11,1299,1,38,1,22.0,4,49.0,1.0,1257.9,159,1,2,2
41.13,588,0,30,1,77.0,2,58.00000000000001,1.0,6067.54,220,1,1,0
192.02,2392,0,16,2,79.0,2,154.0,1.0,5169.07,159,1,1,1
291.27,1123,1,11,1,77.0,2,121.0,1.0,6878.86,233,1,1,3
296.46,2101,2,9,1,23.0,3,136.0,1.0,558.99,116,1,2,1
341.84,1150,0,12,1,27.0,3,89.0,1.0,1400.04,79,2,2,3
98.41,1070,1,34,2,27.0,3,48.0,1.0,912.7099999999999,142,1,2,3
27.51,1762,0,8,2,40.0,0,103.0,1.0,13645.63,4,1,0,2
207.71,2152,0,18,2,25.0,4,63.0,1.0,570.0999999999999,271,1,2,1
25.77,1294,0,36,2,45.0,0,277.0,1.0,11749.77,250,1,0,2
127.56999999999998,405,1,26,0,52.0,2,75.0,1.0,6118.2,261,1,0,0
392.05,1114,1,10,0,60.0,1,172.0,1.0,4383.69,2,2,1,3
521.01,1912,0,39,1,41.0,1,73.0,1.0,4004.55,44,2,0,1
849.76,1509,1,39,0,25.0,3,269.0,1.0,373.88,87,0,2,2
172.5,2134,1,8,2,68.0,0,30.999999999999996,1.0,6851.16,290,1,1,1
152.34,1905,1,29,1,55.0,0,115.0,1.0,6853.51,108,1,0,1
21.13,755,1,9,1,28.0,3,153.0,1.0,948.7,234,1,2,3
111.55,2456,1,10,0,46.0,0,101.0,1.0,12221.17,106,1,0,1
321.82,1282,0,33,1,32.0,1,43.0,1.0,6500.5,119,2,2,2
148.77,609,1,38,1,67.0,2,175.0,1.0,2138.42,327,1,1,0
14.08,242,1,43,1,57.0,2,154.0,1.0,3908.6499999999996,124,1,0,0
566.33,1427,0,5,0,24.0,3,66.0,1.0,379.82,55,2,2,2
206.51,2382,2,16,0,51.0,2,275.0,1.0,3921.74,59,1,0,1
180.94,1334,1,33,1,75.0,2,57.0,1.0,7659.990000000001,251,1,1,2
77.9,2441,1,42,1,21.0,3,128.0,1.0,664.7199999999999,138,1,2,1
318.92,914,0,42,1,21.0,3,60.00000000000001,1.0,1167.25,160,2,2,3
583.3,215,0,26,2,59.0,1,142.0,1.0,5896.01,293,2,0,0
100.68,84,1,22,2,63.0,2,139.0,1.0,1123.75,346,1,1,0
589.64,1764,1,5,2,62.0,2,210.0,1.0,2039.4,329,2,1,2
225.93,510,0,29,1,25.0,3,199.0,1.0,1864.27,136,1,2,0
651.55,487,1,31,2,72.0,2,82.0,1.0,2325.78,204,0,1,0
80.97,68,1,39,2,38.0,0,157.0,1.0,5926.31,163,1,2,0
191.89,1177,1,35,1,25.0,3,14.0,1.0,399.57,212,1,2,3
304.75,389,0,2,1,78.0,2,125.0,1.0,1916.34,38,2,1,0
201.53,2074,1,40,2,68.0,2,287.0,1.0,2732.86,357,1,1,1
8.45,269,1,30,0,22.0,3,141.0,1.0,1115.3,84,1,2,0
435.98,1899,1,23,1,30.0,1,105.0,1.0,7334.08,281,2,2,1
743.24,1240,0,16,2,19.0,3,109.0,1.0,1024.19,143,0,2,2
16.27,291,1,1,0,57.0,0,44.0,1.0,10971.32,161,1,0,0
290.86,1020,1,21,2,45.0,0,36.0,1.0,14631.88,261,1,0,3
85.73,422,1,41,0,41.0,0,266.0,1.0,14928.35,134,1,0,0
555.71,153,0,4,1,22.0,3,73.0,1.0,830.3699999999999,121,2,2,0
40.03,65,1,29,1,23.0,3,200.00000000000003,1.0,6408.8,344,1,2,0
73.01,1962,0,25,2,25.0,3,61.99999999999999,1.0,1997.3299999999997,229,1,2,1
346.12,2469,1,37,1,44.0,0,12.0,1.0,13084.27,276,2,0,1
252.92999999999998,221,1,32,0,75.0,2,222.0,1.0,2760.37,90,1,1,0
58.7,441,1,27,3,67.0,0,141.0,1.0,8937.35,49,1,1,0
7.5600000000000005,228,1,25,0,40.0,0,145.0,1.0,8528.72,56,1,0,0
540.4,360,1,15,1,45.0,0,272.0,1.0,425.77,29,2,0,0
264.14,1374,1,3,0,64.0,0,125.0,1.0,8459.26,58,1,1,2
248.15000000000003,1094,1,25,0,75.0,2,202.0,1.0,2649.23,150,1,1,3
24.34,2257,1,33,1,54.0,1,110.0,1.0,6659.12,180,1,0,1
428.61,51,1,13,0,66.0,0,61.99999999999999,1.0,11937.04,199,2,1,0
117.66,1410,0,22,1,39.0,0,126.0,1.0,6794.17,92,1,0,2
165.8,813,1,26,2,60.0,1,287.0,1.0,2064.76,94,1,1,3
289.18,1598,1,3,0,65.0,2,64.0,1.0,3139.75,287,1,1,2
125.38999999999999,1387,1,20,0,21.0,3,140.0,1.0,202.69,26,1,2,2
305.18,1022,1,6,2,58.0,2,215.99999999999997,1.0,4474.2,119,2,0,3
506.90000000000003,2055,0,15,1,64.0,0,56.0,1.0,11471.87,226,2,1,1
504.11999999999995,699,0,3,1,25.0,3,101.0,1.0,1107.28,257,2,2,3
42.09,139,1,10,1,29.0,1,118.0,1.0,5526.28,27,1,2,0
607.28,146,1,3,0,32.0,0,84.00000000000001,1.0,9679.68,233,0,2,0
91.9,864,1,6,2,77.0,2,125.0,1.0,1033.94,264,1,1,3
303.43,1025,1,41,1,22.0,3,30.0,1.0,1833.24,108,2,2,3
668.78,1994,1,23,0,20.0,3,141.0,1.0,983.6799999999998,169,0,2,1
270.54,637,0,34,0,20.0,3,139.0,1.0,269.78,199,1,2,3
247.93,1499,1,16,1,37.0,1,79.0,1.0,9801.48,181,1,2,2
34.67,759,1,6,2,19.0,3,71.0,1.0,888.6,314,1,2,3
326.03,842,0,27,2,18.0,3,137.0,1.0,290.24,322,2,2,3
148.26,834,1,29,0,25.0,3,57.0,1.0,958.7,349,1,2,3
373.99,1985,1,34,0,60.0,0,140.0,1.0,8590.5,47,2,1,1
819.48,1856,1,41,0,25.0,3,26.0,1.0,1804.5,134,0,2,2
14.0,1655,1,35,0,49.0,1,173.0,1.0,7975.179999999999,183,1,0,2
57.16,1099,1,8,0,40.0,1,74.0,1.0,222.22,143,1,0,3
282.26,1166,1,22,2,37.0,1,278.0,1.0,6857.2,117,1,2,3
473.2,1417,1,15,2,34.0,0,173.0,1.0,248.52,247,2,2,2
192.97,494,1,34,0,59.0,2,140.0,1.0,3019.04,11,1,0,0
168.99,793,1,3,0,18.0,3,203.0,1.0,1523.57,218,1,2,3
1.8200000000000003,691,1,37,2,80.0,2,60.00000000000001,1.0,5571.39,175,1,1,3
40.9,999,1,5,0,55.0,0,37.0,1.0,1514.34,278,1,0,3
78.91,426,1,34,2,61.0,0,157.0,1.0,1817.43,259,1,1,0
169.97,2323,0,36,0,22.0,3,12.0,1.0,6269.12,169,1,2,1
486.61,2247,0,34,0,48.0,1,130.0,1.0,2006.69,11,2,0,1
148.13,536,1,31,1,58.0,2,56.0,1.0,2189.38,37,1,0,0
164.52,2421,1,9,0,61.0,0,162.0,1.0,11036.74,293,1,1,1
720.89,2383,1,16,0,27.0,3,120.0,1.0,447.06,218,0,2,1
268.7,1840,1,25,0,53.0,2,63.0,1.0,2104.74,17,1,0,2
637.34,1619,1,16,0,51.0,2,278.0,1.0,5183.5,212,0,0,2
216.76,2104,0,29,2,47.0,1,138.0,1.0,643.6399999999999,192,1,0,1
418.02,1026,1,20,0,46.0,0,110.0,1.0,11011.86,10,2,0,3
292.03,1627,0,22,0,46.0,1,154.0,1.0,951.3300000000002,48,1,0,2
251.4,1226,1,40,0,57.0,2,178.0,1.0,2561.67,279,1,0,3
184.56,2264,1,41,2,21.0,3,93.0,1.0,1549.27,18,1,2,1
33.76,106,1,39,2,26.0,1,227.0,1.0,3253.51,145,1,2,0
138.68,1084,0,7,1,22.0,3,44.0,1.0,206.2,136,1,2,3
42.56,1381,1,14,2,18.0,3,146.0,1.0,4361.44,49,1,2,2
680.76,396,1,43,1,21.0,3,165.0,1.0,572.97,161,0,2,0
53.83,992,1,3,1,70.0,2,131.0,1.0,4580.59,321,1,1,3
11.09,2047,1,5,1,51.0,1,95.0,1.0,2990.05,238,1,0,1
37.81,1335,1,43,1,63.0,2,195.0,1.0,5208.98,282,1,1,2
449.18,2430,1,10,2,67.0,2,50.00000000000001,1.0,1025.99,180,2,1,1
297.6,1843,1,25,2,39.0,0,162.0,1.0,1461.17,206,1,0,2
683.75,348,1,19,1,32.0,0,106.0,1.0,6333.72,85,0,2,0
21.4,273,0,43,2,48.0,1,129.0,1.0,8551.6,357,1,0,0
315.94,1827,1,29,0,78.0,2,93.0,1.0,4273.99,5,2,1,2
223.76,1468,0,4,1,74.0,2,110.0,1.0,4102.23,273,1,1,2
216.03,2023,1,4,0,42.0,0,300.0,1.0,10462.77,201,1,0,1
17.42,2096,1,9,0,74.0,2,150.0,1.0,6851.31,350,1,1,1
491.91,64,1,25,2,78.0,2,155.0,1.0,2421.94,166,2,1,0
350.11,2485,0,33,2,74.0,2,178.0,1.0,4639.04,109,2,1,1
218.07,2087,1,2,1,23.0,3,243.0,1.0,443.62,8,1,2,1
422.14,2160,0,0,1,26.0,3,109.0,1.0,1436.32,61,2,2,1
613.21,527,1,40,0,61.0,2,157.0,1.0,3279.12,239,0,1,0
73.83,39,1,19,2,69.0,0,69.00000000000001,1.0,6020.29,27,1,1,0
67.33,693,1,11,2,59.0,1,36.0,1.0,5925.98,48,1,0,3
26.92,900,1,16,0,62.0,2,43.0,1.0,1674.94,53,1,1,3
18.3,275,1,23,2,48.0,1,155.0,1.0,3733.5200000000004,100,1,0,0
317.94,167,1,20,0,54.0,1,123.99999999999999,1.0,2996.51,317,2,0,0
179.38,504,1,23,2,40.0,0,173.0,1.0,11666.18,247,1,0,0
13.92,972,1,20,0,37.0,1,209.0,1.0,2735.84,215,1,2,3
365.43,2201,1,32,0,25.0,3,176.0,1.0,1073.51,181,2,2,1
263.59,140,1,9,1,71.0,2,16.0,1.0,6996.35,336,1,1,0
54.8,993,1,0,1,34.0,1,140.0,1.0,4943.49,154,1,2,3
141.49,1754,2,3,2,24.0,3,75.0,1.0,1665.58,360,1,2,2
31.389999999999997,62,1,40,0,20.0,3,15.0,1.0,998.4900000000001,4,1,2,0
93.82,1167,1,43,2,39.0,1,176.0,1.0,8422.06,291,1,0,3
5.71,2277,1,40,1,21.0,3,106.0,1.0,1285.42,247,1,2,1
178.39,1506,1,40,2,34.0,1,98.0,1.0,8469.43,189,1,2,2
126.91,1551,1,43,0,22.0,3,42.00000000000001,1.0,692.6899999999999,108,1,2,2
36.09,1101,1,8,1,53.0,0,167.0,1.0,12319.26,96,1,0,3
91.77,525,1,29,1,51.0,0,174.0,1.0,9240.73,49,1,0,0
198.92,1988,1,43,2,36.0,1,100.00000000000001,1.0,2854.66,236,1,2,1
137.81,2015,1,11,1,58.0,1,44.0,1.0,2631.47,77,1,0,1
136.88,1303,0,22,1,24.0,3,71.0,1.0,7465.950000000001,270,1,2,2
133.07,1703,1,34,1,21.0,3,155.0,1.0,1670.99,138,1,2,2
1.14,1983,1,16,1,43.0,0,137.0,1.0,13913.92,313,1,0,1
256.34,1529,1,18,1,69.0,2,99.0,1.0,7471.630000000001,40,1,1,2
56.11,586,1,4,1,36.0,0,109.0,1.0,11123.65,35,1,2,0
118.1,1777,1,13,0,50.0,1,50.00000000000001,1.0,7976.6,343,1,0,2
137.86,1577,0,34,2,66.0,0,120.0,1.0,8046.939999999999,291,1,1,2
813.78,1436,0,1,0,54.0,0,55.0,1.0,14935.500000000002,128,0,0,2
237.97,67,1,8,0,69.0,0,69.00000000000001,1.0,13486.15,14,1,1,0
684.96,54,1,23,0,21.0,3,30.999999999999996,1.0,526.67,42,0,2,0
878.63,650,1,8,0,60.0,1,139.0,1.0,4954.37,42,0,1,3
276.56,670,1,2,1,68.0,0,15.0,1.0,8942.58,154,1,1,3
8.75,1093,1,21,0,79.0,2,199.0,1.0,4044.6199999999994,234,1,1,3
637.48,1728,1,7,2,65.0,2,207.0,1.0,4148.85,106,0,1,2
103.15,1608,1,36,1,51.0,0,179.0,1.0,11388.15,64,1,0,2
505.59999999999997,302,1,10,1,52.0,2,183.0,1.0,5347.57,226,2,0,0
371.86,343,1,24,0,46.0,0,91.0,1.0,1329.45,116,2,0,0
14.26,2236,1,41,1,50.0,1,37.0,1.0,2475.65,171,1,0,1
13.16,791,1,23,1,43.0,1,98.0,1.0,1019.46,247,1,0,3
73.01,844,1,15,0,56.0,2,101.0,1.0,2833.12,205,1,0,3
201.5,1285,0,9,2,61.0,0,196.0,1.0,12148.32,145,1,1,2
150.3,1433,1,19,2,41.0,0,204.0,1.0,14371.08,127,1,0,2
23.7,2018,1,37,0,46.0,0,32.0,1.0,7947.439999999999,320,1,0,1
49.59,1566,1,4,1,48.0,1,147.0,1.0,6037.03,213,1,0,2
720.13,303,0,29,0,22.0,3,96.0,1.0,387.02,68,0,2,0
134.92,2044,1,20,2,19.0,3,101.0,1.0,1081.97,197,1,2,1
116.97,1271,1,28,0,18.0,3,299.0,1.0,729.7,121,1,2,2
88.29,138,0,15,2,50.0,1,287.0,1.0,5245.93,174,1,0,0
5.81,1153,1,15,0,25.0,3,222.0,1.0,1290.95,99,1,2,3
103.48,178,1,3,0,32.0,1,33.0,1.0,6494.25,191,1,2,0
156.74,383,1,28,0,70.0,2,136.0,1.0,4004.35,127,1,1,0
505.14,24,1,32,0,68.0,2,179.0,1.0,2525.47,292,2,1,0
31.060000000000002,2177,1,18,0,46.0,0,61.00000000000001,1.0,11014.25,61,1,0,1
7.610000000000001,1770,1,1,0,50.0,0,163.0,1.0,6275.0,107,1,0,2
276.16,274,0,32,0,53.0,2,71.0,1.0,1733.34,333,1,0,0
145.77,643,1,22,0,68.0,2,237.0,1.0,5294.98,301,1,1,3
369.44,2180,1,11,2,34.0,1,18.999999999999996,1.0,5018.67,129,2,2,1
558.86,524,1,2,0,60.0,0,95.0,1.0,9844.32,295,2,1,0
429.15,478,1,19,1,26.0,3,218.0,1.0,712.1299999999999,306,2,2,0
36.74,232,1,40,1,33.0,0,133.0,1.0,6217.58,94,1,2,0
79.14,686,0,32,2,57.0,2,22.0,1.0,2229.56,149,1,0,3
132.48,1453,1,5,1,36.0,1,101.0,1.0,9313.05,49,1,2,2
203.76,1832,1,7,1,55.0,2,37.0,1.0,6747.16,202,1,0,2
750.95,1676,1,6,1,78.0,2,26.999999999999996,1.0,5134.37,285,0,1,2
0.84,2479,1,2,0,52.0,1,30.999999999999996,1.0,2207.54,51,1,0,1
257.18,1255,1,20,2,67.0,0,28.0,1.0,13336.15,232,1,1,2
767.66,836,1,38,0,63.0,0,155.0,1.0,1801.69,340,0,1,3
182.29,850,1,36,2,54.0,0,123.0,1.0,522.39,121,1,0,3
184.51,1628,0,32,2,54.0,0,118.0,1.0,9381.64,187,1,0,2
144.1,1239,1,6,1,57.0,0,30.0,1.0,11523.64,220,1,0,2
72.5,672,1,13,0,40.0,0,30.0,1.0,12723.62,324,1,0,3
22.15,803,1,10,1,44.0,0,73.0,1.0,7451.83,279,1,0,3
777.92,1078,1,2,1,62.0,0,97.0,1.0,7061.58,189,0,1,3
790.07,961,1,24,2,28.0,3,197.0,1.0,985.7700000000001,262,0,2,3
406.33,2485,0,24,1,59.0,1,103.0,1.0,4298.34,78,2,0,1
767.41,1664,1,13,0,56.0,0,26.999999999999996,1.0,12799.34,152,0,0,2
4.58,1964,0,1,2,21.0,3,135.0,1.0,811.2399999999999,3,1,2,1
49.67,347,1,1,2,21.0,3,146.0,1.0,842.94,120,1,2,0
77.83,2452,0,18,1,49.0,1,146.0,1.0,2471.53,248,1,0,1
702.87,1036,1,42,0,19.0,3,183.99999999999997,1.0,1237.5,290,0,2,3
133.56,164,1,43,2,25.0,3,177.0,1.0,783.8299999999999,35,1,2,0
868.05,83,0,36,2,49.0,1,119.0,1.0,3931.03,214,0,0,0
52.87,614,1,16,1,24.0,3,70.0,1.0,960.96,325,1,2,0
179.0,1653,1,15,0,78.0,2,121.0,1.0,7310.88,235,1,1,2
384.11,867,1,13,0,58.0,2,12.0,1.0,7902.5199999999995,13,2,0,3
227.61,1423,1,15,2,71.0,2,61.00000000000001,1.0,4405.28,78,1,1,2
40.83,1510,1,16,0,48.0,1,24.0,1.0,3944.12,340,1,0,2
19.76,616,1,26,0,20.0,3,240.0,1.0,1523.04,360,1,2,0
484.24,969,1,33,1,67.0,0,77.0,1.0,8042.299999999999,21,2,1,3
301.47,168,1,7,1,21.0,3,291.0,1.0,560.73,182,2,2,0
199.09,906,1,11,2,70.0,0,89.0,1.0,1658.52,143,1,1,3
38.95,1957,1,20,2,27.0,1,50.00000000000001,1.0,731.52,360,1,2,1
515.94,2415,1,37,0,29.0,1,37.0,1.0,1389.89,286,2,2,1
41.93,278,1,14,0,48.0,1,136.0,1.0,5081.26,1,1,0,0
95.35,1356,1,6,2,21.0,3,131.0,1.0,1639.9,59,1,2,2
93.14,11,1,22,2,67.0,2,151.0,1.0,5473.82,90,1,1,0
79.33,2310,0,19,2,51.0,0,109.0,1.0,14798.1,43,1,0,1
233.71,508,1,17,2,19.0,3,297.0,1.0,1231.98,345,1,2,0
14.92,923,1,19,1,26.0,1,120.0,1.0,6611.26,70,1,2,3
242.17,1044,1,17,0,60.0,0,147.0,1.0,883.7199999999999,257,1,1,3
122.98,1330,1,17,2,79.0,2,228.0,1.0,5055.99,207,1,1,2
129.35,1578,1,19,0,52.0,1,130.0,1.0,7166.88,198,1,0,2
138.33,1242,1,9,2,21.0,3,69.00000000000001,1.0,232.56,174,1,2,2
39.31,2036,1,32,2,25.0,3,178.0,1.0,1236.38,24,1,2,1
91.85,1928,1,39,2,21.0,3,148.0,1.0,802.09,350,1,2,1
277.7,1143,1,26,1,58.0,1,107.0,1.0,1423.2,319,1,0,3
114.03,2208,1,32,0,51.0,0,172.0,1.0,13388.56,318,1,0,1
302.63,415,0,38,1,27.0,1,10.0,1.0,2801.28,54,2,2,0
31.19,757,1,5,0,52.0,1,74.0,1.0,5545.96,190,1,0,3
112.91,2145,0,40,2,27.0,1,135.0,1.0,4764.48,193,1,2,1
742.26,1127,1,36,2,27.0,1,36.0,1.0,7868.189999999999,218,0,2,3
256.8,379,1,5,0,26.0,3,80.0,1.0,1128.38,179,1,2,0
378.68,43,1,13,0,60.0,0,239.0,1.0,7627.04,48,2,1,0
571.93,1759,1,42,2,52.0,2,119.0,1.0,4026.0300000000007,19,2,0,2
26.31,1471,0,2,2,77.0,2,163.0,1.0,7095.76,31,1,1,2
533.61,2399,1,23,2,48.0,1,115.0,1.0,3656.93,319,2,0,1
428.62,1005,1,33,1,55.0,2,72.0,1.0,3473.24,241,2,0,3
361.22,715,1,33,0,64.0,2,167.0,1.0,7061.73,241,2,1,3
837.29,2222,1,31,1,25.0,3,215.99999999999997,1.0,6012.67,49,0,2,1
117.25,630,0,1,2,31.0,0,73.0,1.0,13694.68,126,1,2,3
135.27,1456,1,1,0,48.0,0,131.0,1.0,9410.51,189,1,0,2
185.1,1442,1,0,1,53.0,2,22.999999999999996,1.0,6115.63,257,1,0,2
113.54,1773,1,8,2,38.0,1,273.0,1.0,5581.21,142,1,2,2
354.96,2255,1,13,2,69.0,0,96.0,1.0,6712.94,116,2,1,1
224.22,157,1,14,1,53.0,0,37.0,1.0,8400.87,354,1,0,0
737.1,1308,1,42,0,60.0,2,91.99999999999999,1.0,4644.19,284,0,1,2
223.22,1287,1,13,0,27.0,3,96.0,1.0,1734.22,112,1,2,2
557.26,1851,1,38,0,69.0,0,53.00000000000001,1.0,5237.12,206,2,1,2
27.44,2084,1,4,0,62.0,2,164.0,1.0,5950.48,140,1,1,1
310.09,2210,1,11,1,36.0,0,166.0,1.0,9962.5,268,2,2,1
80.38,451,1,18,2,52.0,0,116.00000000000001,1.0,9662.88,211,1,0,0
26.1,2278,0,11,1,66.0,0,115.0,1.0,5243.0,241,1,1,1
845.14,55,0,28,1,73.0,2,183.0,1.0,1702.65,286,0,1,0
59.73,920,1,14,0,27.0,3,56.0,1.0,800.93,227,1,2,3
758.77,1151,1,35,0,60.0,1,114.0,1.0,7231.47,121,0,1,3
301.51,378,1,5,0,22.0,3,284.0,1.0,1052.31,285,2,2,0
418.03,1640,1,2,3,58.0,0,161.0,1.0,10721.29,140,2,0,2
118.06,951,0,19,1,32.0,0,30.999999999999996,1.0,13560.63,47,1,2,3
483.92,1946,1,27,0,70.0,2,115.0,1.0,3138.0,36,2,1,1
78.93,322,1,23,0,38.0,0,145.0,1.0,9916.24,353,1,2,0
36.63,811,1,24,0,75.0,2,261.0,1.0,7941.73,72,1,1,3
